EVC_NO,USER_ID,START_DATE,START_TIME,END_DATE,END_TIME,VAC_HRS,STATUS,START_FLAG,AGENT_NO,VAC_TYPE,DEL_FLAG,REMARK,CREATED_BY,CREATION_DATE,LAST_UPDATED_BY,LAST_UPDATE_DATE,SUBMIT_TIME,DELAY_FLAG,SOURCE_NUMBER
EVC202208031584,I20037,2022-08-05,0900,2022-08-05,1800,8,Y,Y,I40013,1V,N,,I20037,"2022-08-03 15:51:37",SYS,"2022-08-03 18:44:36","2022-08-03 15:51:38",N,NULL
EVC202208031585,G20033,2022-08-12,0900,2022-08-12,1800,8,Y,Y,G20032,1V,N,,G20033,"2022-08-03 16:31:07",SYS,"2022-08-10 10:34:00","2022-08-03 16:31:32",N,NULL
EVC202208031586,G20033,2022-08-22,0900,2022-08-22,1800,8,Y,Y,G20032,1V,N,,G20033,"2022-08-03 16:32:20",SYS,"2022-08-10 10:34:04","2022-08-03 16:32:30",N,NULL
EVC202208031587,M40026,2022-08-05,0930,2022-08-05,1830,8,Y,Y,A00001,1V,N,,M40026,"2022-08-03 22:27:41",SYS,"2022-08-05 09:26:27","2022-08-03 22:27:41",N,NULL
EVC202208041588,S20100,2022-08-04,0930,2022-08-04,1030,1,Y,Y,S000A3,1V,N,,S20100,"2022-08-04 10:18:58",SYS,"2022-08-05 09:26:31","2022-08-04 10:18:58",Y,NULL
EVC202208041589,I20031,2022-08-17,0900,2022-08-17,1800,8,Y,Y,I20036,1V,N,特休,I20031,"2022-08-04 10:44:26",SYS,"2022-08-05 09:26:35","2022-08-04 10:44:26",N,NULL
EVC202208041590,I20031,2022-09-01,0900,2022-09-02,1800,16,Y,Y,I20036,1V,N,特休,I20031,"2022-08-04 10:44:59",SYS,"2022-08-05 09:26:39","2022-08-04 10:45:00",N,NULL
EVC202208041591,I20036,2022-08-26,0900,2022-08-26,1800,8,Y,Y,I20031,1V,N,,I20036,"2022-08-04 10:50:01",SYS,"2022-08-05 09:26:46","2022-08-04 10:50:02",N,NULL
EVC202208041592,I20036,2022-09-16,0900,2022-09-16,1800,8,Y,Y,I20031,1V,N,,I20036,"2022-08-04 10:54:46",SYS,"2022-08-05 09:26:51","2022-08-04 10:54:47",N,NULL
EVC202208041593,S20110,2022-08-04,1800,2022-08-04,1830,0.5,Y,Y,S20091,1V,N,特休假,S20110,"2022-08-04 17:12:50",SYS,"2022-08-05 09:26:56","2022-08-04 17:12:51",N,NULL
EVC202208051594,L20036,2022-08-05,1600,2022-08-05,1830,2.5,Y,Y,L20004,1V,N,,L20036,"2022-08-05 15:45:05",SYS,"2022-08-08 11:42:34","2022-08-05 15:45:06",N,NULL
EVC202208051595,S20095,2022-08-26,0900,2022-08-26,1800,8,N,Y,S000A9,1V,N,,S20095,"2022-08-05 17:27:41",S20095,"2022-08-10 18:32:37","2022-08-10 18:32:37",N,NULL
EVC202208051596,I20028,2022-08-10,0900,2022-08-10,1800,8,Y,Y,I40014,1V,N,家人住院,I20028,"2022-08-05 19:55:07",SYS,"2022-08-08 11:42:41","2022-08-05 19:55:08",N,NULL
EVC202208061597,L20069,2022-08-03,0930,2022-08-03,1030,1,Y,Y,L20068,C,N,睡過頭,L20069,"2022-08-06 03:11:51",SYS,"2022-08-08 11:43:39","2022-08-06 03:11:51",Y,NULL
EVC202208061598,L20069,2022-08-04,0930,2022-08-04,1030,1,Y,Y,L20068,C,N,睡過頭,L20069,"2022-08-06 03:12:19",SYS,"2022-08-08 11:44:34","2022-08-06 03:12:19",Y,NULL
EVC202208061599,B40013,2022-08-04,0930,2022-08-04,1830,8,N,Y,A00001,1V,N,,B40013,"2022-08-06 15:58:06",B40013,"2022-08-06 15:58:06","2022-08-06 15:58:06",Y,NULL
EVC202208071600,J20045,2022-08-12,0900,2022-08-12,1800,8,Y,Y,J20032,B,N,回診,J20045,"2022-08-07 12:39:03",SYS,"2022-08-09 17:02:30","2022-08-07 12:39:04",N,NULL
EVC202208081601,S000A3,2022-08-08,0930,2022-08-08,1830,8,Y,Y,S20100,D,N,身體不適,S000A3,"2022-08-08 08:30:31",SYS,"2022-08-08 11:44:44","2022-08-08 08:31:19",N,NULL
EVC202208081602,S20100,2022-08-09,0930,2022-08-09,1830,8,Y,Y,S000A3,1V,N,,S20100,"2022-08-08 09:16:57",SYS,"2022-08-08 11:45:04","2022-08-08 09:16:57",N,NULL
EVC202208081603,S20091,2022-08-08,1230,2022-08-08,1830,5,Y,Y,S20110,1V,N,,S20091,"2022-08-08 09:24:37",SYS,"2022-08-09 11:46:25","2022-08-08 09:24:38",N,NULL
EVC202208081604,E40004,2022-08-04,0900,2022-08-05,1800,16,Y,Y,E00005,OT,N,謀職假,E40004,"2022-08-08 09:57:57",SYS,"2022-08-09 11:46:31","2022-08-08 09:57:58",Y,NULL
EVC202208081605,E40004,2022-08-11,0900,2022-08-12,1800,16,Y,Y,E00005,OT,N,謀職假,E40004,"2022-08-08 09:59:06",SYS,"2022-08-09 11:46:35","2022-08-08 09:59:06",N,NULL
EVC202208081606,E40004,2022-08-18,0900,2022-08-19,1800,16,Y,Y,E00005,OT,N,謀職假,E40004,"2022-08-08 10:02:43",SYS,"2022-08-09 11:46:41","2022-08-08 10:02:43",N,NULL
EVC202208081607,P20001,2022-08-17,0930,2022-08-17,1830,8,Y,Y,S000A6,E1,N,健檢,P20001,"2022-08-08 11:01:50",SYS,"2022-08-09 11:46:48","2022-08-08 11:01:50",N,NULL
EVC202208081608,P20001,2022-08-25,0930,2022-08-26,1830,16,Y,Y,S000A6,1V,N,,P20001,"2022-08-08 11:03:06",SYS,"2022-08-09 11:46:54","2022-08-08 11:03:07",N,NULL
EVC202208081609,B40030,2022-08-11,0930,2022-08-12,1830,16,F,Y,A00001,1V,N,,B40030,"2022-08-08 11:32:19",SYS,"2022-08-09 11:46:58","2022-08-08 11:32:20",N,NULL
EVC202208081610,G20042,2022-08-09,0900,2022-08-09,1800,8,Y,Y,G20047,1V,N,特休,G20042,"2022-08-08 11:35:44",SYS,"2022-08-09 11:47:04","2022-08-08 11:35:45",N,NULL
EVC202208081611,S000K3,2022-08-09,0900,2022-08-09,1400,4,Y,Y,G20041,E1,N,體檢,S000K3,"2022-08-08 11:42:36",SYS,"2022-08-09 11:47:10","2022-08-08 11:42:37",N,NULL
EVC202208081612,L20064,2022-08-08,0930,2022-08-08,1000,0.5,Y,Y,L20068,1V,N,,L20064,"2022-08-08 12:40:36",SYS,"2022-08-09 11:47:16","2022-08-08 12:40:37",Y,NULL
EVC202208081613,G40035,2022-08-11,0900,2022-08-11,1800,8,Y,Y,G20041,E1,N,健檢,G40035,"2022-08-08 15:48:04",SYS,"2022-08-10 10:34:09","2022-08-08 15:48:05",N,NULL
EVC202208081614,J40007,2022-08-02,0930,2022-08-02,1000,0.5,Y,Y,K40005,E,N,收框,J40007,"2022-08-08 16:40:33",SYS,"2022-08-09 11:47:22","2022-08-08 16:40:33",Y,NULL
EVC202208081615,J40007,2022-08-03,0930,2022-08-03,1000,0.5,Y,Y,K40005,E,N,收框,J40007,"2022-08-08 16:41:07",SYS,"2022-08-09 11:47:25","2022-08-08 16:41:07",Y,NULL
EVC202208081616,J40007,2022-08-04,0930,2022-08-04,1000,0.5,Y,Y,K40005,E,N,收框,J40007,"2022-08-08 16:41:42",SYS,"2022-08-09 11:47:28","2022-08-08 16:41:42",Y,NULL
EVC202208081617,I20020,2022-08-11,0900,2022-08-12,1800,16,Y,Y,I20032,OT,N,謀職假,I20020,"2022-08-08 18:03:01",SYS,"2022-08-09 11:47:33","2022-08-08 18:03:02",N,NULL
EVC202208081618,I20032,2022-08-08,1600,2022-08-08,1800,2,Y,Y,I20031,H3,N,身體不適,I20032,"2022-08-08 18:06:18",SYS,"2022-08-09 11:47:38","2022-08-08 18:06:30",Y,NULL
EVC202208081619,A40069,2022-08-04,0930,2022-08-04,1830,8,Y,Y,A40103,1V,N,,A40069,"2022-08-08 19:45:13",SYS,"2022-08-22 10:46:16","2022-08-08 19:45:13",Y,NULL
EVC202208081620,B40013,2022-08-04,0930,2022-08-04,1830,8,Y,Y,A00001,1V,N,,B40013,"2022-08-08 20:42:47",SYS,"2022-08-09 11:47:49","2022-08-08 20:42:47",Y,NULL
EVC202208081621,L20065,2022-08-16,0930,2022-08-16,1430,4,Y,Y,L20068,1V,N,,L20065,"2022-08-08 20:49:41",SYS,"2022-08-09 11:47:54","2022-08-08 20:49:42",N,NULL
EVC202208081622,I20037,2022-08-26,0900,2022-08-26,1800,8,N,Y,I40013,1V,N,,I20037,"2022-08-08 20:52:01",I20037,"2022-08-08 20:52:01","2022-08-08 20:52:02",N,NULL
EVC202208081623,I20038,2022-08-10,0900,2022-08-10,1800,8,N,Y,I40014,1V,N,特休假,I20038,"2022-08-08 21:36:58",I20038,"2022-08-08 21:36:58","2022-08-08 21:36:59",N,NULL
EVC202208081624,I20032,2022-08-09,0900,2022-08-09,1800,8,Y,Y,I20031,H4,N,住院安胎,I20032,"2022-08-08 23:24:33",SYS,"2022-08-09 11:48:03","2022-08-08 23:24:49",N,NULL
EVC202208091625,S000A6,2022-08-09,0930,2022-08-09,1430,4,Y,Y,S000A9,E1,N,體檢,S000A6,"2022-08-09 07:51:17",SYS,"2022-08-09 11:48:06","2022-08-09 07:51:18",N,NULL
EVC202208091626,I20037,2022-08-25,0900,2022-08-25,1800,8,Y,Y,I40013,1V,N,,I20037,"2022-08-09 12:43:02",SYS,"2022-08-10 10:34:13","2022-08-09 12:43:03",N,NULL
EVC202208091627,J20032,2022-08-10,0900,2022-08-10,1400,4,Y,Y,J20045,E1,N,健康檢查,J20032,"2022-08-09 13:03:57",SYS,"2022-08-10 10:34:19","2022-08-09 13:03:58",N,NULL
EVC202208091628,J20032,2022-08-10,1400,2022-08-10,1800,4,Y,Y,J20045,1V,N,,J20032,"2022-08-09 13:04:54",SYS,"2022-08-10 10:34:24","2022-08-09 13:04:55",N,NULL
EVC202208091629,I20032,2022-08-10,0900,2022-08-12,1800,24,Y,Y,I20031,H4,N,住院安胎,I20032,"2022-08-09 15:24:03",SYS,"2022-08-10 10:34:30","2022-08-09 15:24:23",N,NULL
EVC202208091630,J20040,2022-08-03,0900,2022-08-03,1000,1,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-09 15:30:45",SYS,"2022-08-10 10:34:36","2022-08-09 15:30:46",Y,NULL
EVC202208091631,J20040,2022-08-04,0900,2022-08-04,1030,1.5,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-09 15:33:29",SYS,"2022-08-10 10:34:40","2022-08-09 15:33:30",Y,NULL
EVC202208091632,J20040,2022-08-05,0900,2022-08-05,1000,1,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-09 15:34:06",SYS,"2022-08-10 10:34:43","2022-08-09 15:34:07",Y,NULL
EVC202208091633,J20040,2022-08-08,0900,2022-08-08,1000,1,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-09 15:34:34",SYS,"2022-08-10 10:34:47","2022-08-09 15:34:35",Y,NULL
EVC202208091634,J20040,2022-08-09,0900,2022-08-09,1000,1,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-09 15:34:53",SYS,"2022-08-10 10:34:51","2022-08-09 15:34:53",Y,NULL
EVC202208091635,G40034,2022-08-03,0900,2022-08-03,1400,4,Y,Y,G40033,E1,N,體檢,G40034,"2022-08-09 16:06:21",SYS,"2022-08-10 10:34:57","2022-08-09 16:06:22",Y,NULL
EVC202208091636,S20098,2022-08-09,0930,2022-08-09,1430,4,Y,Y,S000A6,E1,N,體檢,S20098,"2022-08-09 18:32:37",SYS,"2022-08-10 10:35:01","2022-08-09 18:32:37",Y,NULL
EVC202208091637,J20041,2022-08-03,1400,2022-08-03,1800,4,Y,Y,K40005,C,N,有事,J20041,"2022-08-09 19:11:51",SYS,"2022-08-10 10:35:09","2022-08-09 19:11:52",Y,NULL
EVC202208091638,I40010,2022-08-11,0900,2022-08-11,1400,4,Y,Y,I40013,E1,N,健康檢查,I40010,"2022-08-09 22:23:21",SYS,"2022-08-10 10:35:13","2022-08-09 22:23:21",N,NULL
EVC202208101639,S20041,2022-08-11,1330,2022-08-11,1830,5,Y,Y,S20003,1V,N,特休假,S20041,"2022-08-10 10:53:41",SYS,"2022-08-10 16:54:53","2022-08-10 10:53:41",N,NULL
EVC202208101640,S000A8,2022-08-09,1600,2022-08-09,1830,2.5,Y,Y,S000A9,E,N,去台南搬打印機,S000A8,"2022-08-10 11:17:42",SYS,"2022-08-11 11:38:51","2022-08-10 11:17:43",Y,NULL
EVC202208101641,S20108,2022-08-11,0900,2022-08-11,1800,8,Y,Y,S20100,D,N,原3/24&3/30加班,S20108,"2022-08-10 13:32:48",SYS,"2022-08-10 16:54:59","2022-08-10 13:32:48",N,NULL
EVC202208101642,S000A6,2022-08-10,1630,2022-08-10,1830,2,Y,Y,S000A9,1V,N,,S000A6,"2022-08-10 16:15:58",SYS,"2022-08-11 11:38:56","2022-08-10 16:15:59",N,NULL
EVC202208101643,G20032,2022-08-24,0900,2022-08-24,1800,8,N,Y,G20033,E1,N,體檢,G20032,"2022-08-10 17:15:17",G20032,"2022-08-10 17:15:17","2022-08-10 17:15:18",N,NULL
EVC202208101644,S000A9,2022-08-11,0930,2022-08-11,1230,3,Y,Y,S000A6,E,N,桃園天格上課,S000A9,"2022-08-10 18:26:03",SYS,"2022-08-11 11:39:01","2022-08-10 18:26:04",N,NULL
EVC202208101645,F40025,2022-08-11,0930,2022-08-11,1830,8,Y,Y,F20028,B,N,確診了,F40025,"2022-08-10 20:56:22",SYS,"2022-08-11 11:39:08","2022-08-10 20:56:23",N,NULL
EVC202208101646,I20038,2022-08-12,0900,2022-08-12,1800,8,Y,Y,I40014,1V,N,特休假,I20038,"2022-08-10 21:26:34",SYS,"2022-08-11 11:39:12","2022-08-10 21:26:35",N,NULL
EVC202208101647,F20030,2022-08-31,0930,2022-08-31,1830,8,Y,Y,F40024,1V,N,,F20030,"2022-08-10 21:56:19",SYS,"2022-08-12 17:04:37","2022-08-10 21:56:42",N,NULL
EVC202208111648,M40066,2022-08-10,0930,2022-08-12,1830,24,Y,Y,M40068,E,N,公假/花蓮出差,M40066,"2022-08-11 07:44:22",SYS,"2022-08-23 11:06:34","2022-08-11 07:44:22",Y,NULL
EVC202208111649,G20047,2022-08-12,0900,2022-08-12,1400,4,Y,Y,G20043,1V,N,祭祖,G20047,"2022-08-11 08:09:01",SYS,"2022-08-11 11:39:16","2022-08-11 08:09:01",N,NULL
EVC202208111650,L20070,2022-08-11,1430,2022-08-11,1830,4,Y,Y,L20068,C,N,家裡有事,L20070,"2022-08-11 08:36:16",SYS,"2022-08-11 11:39:24","2022-08-11 08:36:17",N,NULL
EVC202208111651,S20100,2022-08-11,1230,2022-08-11,1830,5,Y,Y,S000A3,1V,N,,S20100,"2022-08-11 09:36:59",SYS,"2022-08-11 11:39:28","2022-08-11 09:36:59",N,NULL
EVC202208111652,S20108,2022-08-12,0930,2022-08-12,1830,8,Y,Y,S20100,E,N,桃園天格與廠商討論施工規劃,S20108,"2022-08-11 10:31:35",SYS,"2022-08-11 11:39:34","2022-08-11 10:31:35",N,NULL
EVC202208111653,S00A10,2022-08-15,0930,2022-08-15,1830,8,Y,Y,S20060,D,N,醫院檢查,S00A10,"2022-08-11 10:34:13",SYS,"2022-08-11 11:39:39","2022-08-11 10:34:13",N,NULL
EVC202208111654,F40025,2022-08-12,0930,2022-08-17,1830,48,N,Y,F20028,B,N,確診隔離,F40025,"2022-08-11 13:26:53",F40025,"2022-08-11 13:26:53","2022-08-11 13:26:54",N,NULL
EVC202208111655,F40025,2022-08-12,0930,2022-08-12,1830,8,Y,Y,F20028,B,N,確診隔離,F40025,"2022-08-11 14:18:34",SYS,"2022-08-12 17:04:40","2022-08-11 14:18:35",N,NULL
EVC202208111656,F40025,2022-08-15,0930,2022-08-18,1830,32,Y,Y,F20028,B,N,確診隔離,F40025,"2022-08-11 14:20:22",SYS,"2022-08-12 17:04:43","2022-08-11 14:20:22",N,NULL
EVC202208111657,G20032,2022-08-24,0900,2022-08-24,1800,8,N,Y,G20033,E1,N,體檢+下午半天特休,G20032,"2022-08-11 16:40:28",G20032,"2022-08-11 16:40:28","2022-08-11 16:40:28",N,NULL
EVC202208121658,L20036,2022-08-12,0930,2022-08-12,1000,0.5,Y,Y,L20004,1V,N,,L20036,"2022-08-12 09:57:07",SYS,"2022-08-12 17:04:46","2022-08-12 09:57:08",Y,NULL
EVC202208121659,I20038,2022-08-19,0900,2022-08-19,1800,8,Y,Y,I40014,1V,N,特休,I20038,"2022-08-12 10:50:39",SYS,"2022-08-15 17:22:57","2022-08-12 10:50:39",N,NULL
EVC202208121660,S20108,2022-08-15,0930,2022-08-15,1830,8,Y,Y,S20100,E,N,桃園天格,S20108,"2022-08-12 13:11:18",SYS,"2022-08-12 17:04:49","2022-08-12 13:11:18",N,NULL
EVC202208121661,S20095,2022-08-26,0930,2022-08-26,1830,8,Y,Y,S000A9,1V,N,,S20095,"2022-08-12 14:34:30",SYS,"2022-08-15 10:44:28","2022-08-12 14:34:31",N,NULL
EVC202208121662,S20100,2022-08-16,0930,2022-08-16,1430,4,Y,Y,S000A3,E1,N,健檢,S20100,"2022-08-12 19:25:14",SYS,"2022-08-15 10:44:34","2022-08-12 19:25:14",N,NULL
EVC202208121663,S20100,2022-08-16,1430,2022-08-16,1830,4,Y,Y,S000A3,1V,N,,S20100,"2022-08-12 19:25:48",SYS,"2022-08-15 10:44:38","2022-08-12 19:25:48",N,NULL
EVC202208141664,I20032,2022-08-15,0900,2022-08-19,1800,40,Y,Y,I20031,H4,N,安胎,I20032,"2022-08-14 14:17:50",SYS,"2022-08-15 10:44:44","2022-08-14 14:18:01",N,NULL
EVC202208141665,A40082,2022-08-15,0930,2022-08-15,1830,8,Y,Y,L20064,1V,N,"小孩媽媽 兩人發燒 要顧",A40082,"2022-08-14 16:47:06",SYS,"2022-08-15 17:23:04","2022-08-14 16:47:07",N,NULL
EVC202208151666,T20076,2022-08-16,0930,2022-08-16,1430,4,Y,Y,S20092,E1,N,"公假 健檢",T20076,"2022-08-15 09:30:47",SYS,"2022-08-15 10:44:50","2022-08-15 09:30:47",N,NULL
EVC202208151667,T20076,2022-08-16,1430,2022-08-16,1830,4,Y,Y,S20092,1V,N,,T20076,"2022-08-15 09:31:15",SYS,"2022-08-15 10:44:54","2022-08-15 09:31:15",N,NULL
EVC202208151668,I40013,2022-08-26,0900,2022-08-26,1800,8,Y,Y,I20037,1V,N,,I40013,"2022-08-15 09:32:32",SYS,"2022-08-15 10:44:58","2022-08-15 09:32:33",N,NULL
EVC202208151669,I40010,2022-08-23,0900,2022-08-24,1800,16,Y,Y,I40013,1V,N,住家樓上熱水管爆管，需請假處理,I40010,"2022-08-15 09:42:53",SYS,"2022-08-15 10:45:12","2022-08-15 09:42:54",N,NULL
EVC202208151670,S20110,2022-08-16,1730,2022-08-16,1830,1,Y,Y,S20091,1V,N,特休假,S20110,"2022-08-15 10:54:03",SYS,"2022-08-15 17:23:08","2022-08-15 10:54:03",N,NULL
EVC202208151671,G20032,2022-08-24,0900,2022-08-24,1300,4,Y,Y,G20033,E1,N,體檢,G20032,"2022-08-15 12:36:04",SYS,"2022-08-17 12:10:22","2022-08-15 12:36:04",N,NULL
EVC202208151672,G20032,2022-08-24,1400,2022-08-24,1800,4,Y,Y,G20033,1V,N,特休,G20032,"2022-08-15 12:36:52",SYS,"2022-08-17 12:10:26","2022-08-15 12:36:53",N,NULL
EVC202208151673,G40033,2022-08-16,0900,2022-08-16,1400,4,Y,Y,G40034,E1,N,員工健檢,G40033,"2022-08-15 13:18:59",SYS,"2022-08-17 12:10:30","2022-08-15 13:18:59",N,NULL
EVC202208151674,L20004,2022-08-17,1430,2022-08-17,1830,4,Y,Y,L20036,1V,N,,L20004,"2022-08-15 13:26:10",SYS,"2022-08-17 08:56:03","2022-08-15 13:26:11",N,NULL
EVC202208151675,S20104,2022-08-16,0930,2022-08-16,1430,4,Y,Y,S000A9,E1,N,健檢,S20104,"2022-08-15 17:15:59",SYS,"2022-08-16 12:30:14","2022-08-15 17:15:59",N,NULL
EVC202208151676,I40014,2022-08-17,0900,2022-08-17,1800,8,Y,Y,I20030,1V,N,,I40014,"2022-08-15 19:10:46",SYS,"2022-08-17 08:56:13","2022-08-15 19:10:47",N,NULL
EVC202208161677,C20006,2022-08-16,0930,2022-08-16,1430,4,Y,Y,M20027,E1,N,健檢,C20006,"2022-08-16 08:46:26",SYS,"2022-08-17 12:10:37","2022-08-16 08:46:26",N,NULL
EVC202208161678,S20104,2022-08-16,1430,2022-08-16,1830,4,Y,Y,S000A9,1V,N,,S20104,"2022-08-16 11:02:24",SYS,"2022-08-16 12:30:17","2022-08-16 11:02:24",N,NULL
EVC202208161679,J40007,2022-08-15,0930,2022-08-15,1000,0.5,Y,Y,K40005,E,N,收框,J40007,"2022-08-16 11:39:56",SYS,"2022-08-17 08:56:19","2022-08-16 11:39:57",Y,NULL
EVC202208161680,J20040,2022-08-15,0900,2022-08-15,1330,3.5,Y,Y,K40005,E,N,收送鏡框，對帳,J20040,"2022-08-16 11:42:17",SYS,"2022-08-17 08:56:28","2022-08-16 11:42:18",Y,NULL
EVC202208161681,J20040,2022-08-16,0900,2022-08-16,1000,1,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-16 11:42:45",SYS,"2022-08-17 08:56:33","2022-08-16 11:42:46",Y,NULL
EVC202208161682,F20034,2022-08-19,0930,2022-08-19,1830,8,Y,Y,F20036,1V,N,,F20034,"2022-08-16 12:22:43",SYS,"2022-08-17 08:56:37","2022-08-16 12:22:44",N,NULL
EVC202208161683,I20020,2022-08-18,0900,2022-08-19,1800,16,Y,Y,I20032,OT,N,謀職假,I20020,"2022-08-16 12:25:50",SYS,"2022-08-17 08:56:44","2022-08-16 12:25:51",N,NULL
EVC202208161684,I20020,2022-08-24,0900,2022-08-25,1800,16,Y,Y,I20032,OT,N,謀職假,I20020,"2022-08-16 12:27:13",SYS,"2022-08-17 08:56:55","2022-08-16 12:27:13",N,NULL
EVC202208161685,C40040,2022-08-17,0930,2022-08-17,1830,8,Y,Y,C20006,1V,N,親友告別式,C40040,"2022-08-16 16:02:17",SYS,"2022-08-17 12:10:42","2022-08-16 16:02:17",N,NULL
EVC202208161686,G40035,2022-08-17,0900,2022-08-18,1800,16,Y,Y,G20041,1V,N,又摔車了，養傷,G40035,"2022-08-16 17:29:56",SYS,"2022-08-19 14:56:51","2022-08-16 17:29:57",N,NULL
EVC202208171688,F20030,2022-08-26,0930,2022-08-26,1830,8,Y,Y,F40024,1V,N,,F20030,"2022-08-17 13:28:28",SYS,"2022-08-22 10:46:27","2022-08-19 17:11:38",N,NULL
EVC202208171689,J40007,2022-08-16,0930,2022-08-16,1000,0.5,Y,Y,K40005,E,N,收框,J40007,"2022-08-17 13:45:06",SYS,"2022-08-19 14:56:56","2022-08-17 13:45:07",Y,NULL
EVC202208171690,J40007,2022-08-17,0930,2022-08-17,1000,0.5,Y,Y,K40005,E,N,收框,J40007,"2022-08-17 13:45:52",SYS,"2022-08-19 14:57:00","2022-08-17 13:45:53",Y,NULL
EVC202208171691,J40007,2022-08-19,0900,2022-08-19,1800,8,Y,Y,K40005,1V,N,小孩新生訓練,J40007,"2022-08-17 13:49:05",SYS,"2022-08-19 14:57:03","2022-08-17 13:49:05",N,NULL
EVC202208171692,M40026,2022-08-18,0930,2022-08-18,1400,3.5,Y,Y,A00001,E,N,2020眼科請款,M40026,"2022-08-17 15:56:32",SYS,"2022-08-19 14:57:09","2022-08-17 15:56:33",N,NULL
EVC202208171693,B40030,2022-08-19,0930,2022-08-19,1830,8,Y,Y,A00001,1V,N,,B40030,"2022-08-17 17:05:41",SYS,"2022-08-19 14:57:13","2022-08-17 17:05:42",N,NULL
EVC202208171694,B40030,2022-08-25,0930,2022-08-26,1830,16,Y,Y,A00001,1V,N,,B40030,"2022-08-17 17:08:53",SYS,"2022-08-19 14:57:16","2022-08-17 17:09:34",N,NULL
EVC202208171695,B40030,2022-08-29,0930,2022-08-31,1830,24,Y,Y,A00001,1V,N,,B40030,"2022-08-17 17:10:55",SYS,"2022-08-19 14:57:20","2022-08-17 17:10:55",N,NULL
EVC202208171696,A40069,2022-08-18,0930,2022-08-18,1200,2.5,Y,Y,A40103,E1,N,公假體健,A40069,"2022-08-17 18:57:42",SYS,"2022-08-22 10:46:32","2022-08-17 18:57:43",N,NULL
EVC202208171697,A40069,2022-08-18,1200,2022-08-18,1830,5.5,Y,Y,A40103,1V,N,特休,A40069,"2022-08-17 18:58:26",SYS,"2022-08-22 10:46:36","2022-08-17 18:58:26",N,NULL
EVC202208191698,S20108,2022-08-19,0930,2022-08-19,1830,8,Y,Y,S20100,E,N,桃園裝修規畫修正與廠商溝通,S20108,"2022-08-19 13:55:36",SYS,"2022-08-19 14:57:25","2022-08-19 13:55:36",Y,NULL
EVC202208191699,S000A3,2022-08-19,0930,2022-08-19,1830,8,Y,Y,S20100,D,N,牙齒回診,S000A3,"2022-08-19 14:00:48",SYS,"2022-08-19 14:57:28","2022-08-19 14:00:49",Y,NULL
EVC202208191700,F40025,2022-08-19,0930,2022-08-19,1830,8,Y,Y,F20028,1V,N,還是兩條線,F40025,"2022-08-19 14:06:22",SYS,"2022-08-22 10:46:42","2022-08-19 14:06:23",Y,NULL
EVC202208191701,B40013,2022-08-18,0930,2022-08-18,1330,3,Y,Y,A00001,1V,N,,B40013,"2022-08-19 14:11:02",SYS,"2022-08-22 10:46:51","2022-08-19 14:11:02",Y,NULL
EVC202208191702,I20032,2022-08-22,0900,2022-08-26,1800,40,Y,Y,I20031,H4,N,安胎,I20032,"2022-08-19 14:15:57",SYS,"2022-08-22 10:46:55","2022-08-19 14:16:00",N,NULL
EVC202208191703,I20032,2022-08-29,0900,2022-08-31,1800,24,Y,Y,I20031,H4,N,安胎,I20032,"2022-08-19 14:16:44",SYS,"2022-08-22 10:47:03","2022-08-19 14:16:54",N,NULL
EVC202208191704,A40103,2022-08-25,0930,2022-08-26,1830,16,Y,Y,A40069,1V,N,,A40103,"2022-08-19 14:21:11",SYS,"2022-08-31 16:51:31","2022-08-19 14:21:12",N,NULL
EVC202208191705,S20018,2022-08-23,0930,2022-08-23,1830,8,Y,Y,S20041,1V,N,,S20018,"2022-08-19 14:23:24",SYS,"2022-08-19 14:57:31","2022-08-19 14:23:25",N,NULL
EVC202208191706,J20046,2022-08-18,0900,2022-08-18,1330,3.5,Y,Y,J20037,E1,N,公假,J20046,"2022-08-19 14:38:15",SYS,"2022-08-23 11:06:39","2022-08-19 14:38:16",Y,NULL
EVC202208191707,S000A9,2022-08-24,0930,2022-08-24,1430,4,Y,Y,S20104,E1,N,"8/24 早上體檢",S000A9,"2022-08-19 14:44:41",SYS,"2022-08-19 14:57:36","2022-08-19 14:44:41",N,NULL
EVC202208191708,J20040,2022-08-18,0900,2022-08-18,1000,1,Y,Y,K40005,E,N,收送鏡框,J20040,"2022-08-19 14:49:18",SYS,"2022-08-23 11:06:44","2022-08-19 14:49:18",Y,NULL
EVC202208191709,S20091,2022-08-19,0930,2022-08-19,1830,8,Y,Y,S20100,OT,N,謀職假,S20091,"2022-08-19 15:15:20",SYS,"2022-08-19 15:49:38","2022-08-19 15:15:20",Y,NULL
EVC202208191710,B40031,2022-08-26,1330,2022-08-26,1830,5,Y,Y,L20069,1V,N,,B40031,"2022-08-19 16:02:13",SYS,"2022-08-22 10:47:10","2022-08-19 16:02:13",N,NULL
EVC202208191711,M40001,2022-08-10,1600,2022-08-19,1830,74.5,Y,Y,C40040,B,N,新冠確診病假,M40001,"2022-08-19 16:11:22",SYS,"2022-08-22 10:47:21","2022-08-19 16:13:04",Y,NULL
