確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2023,21,空值,空值,M,是,70+,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,吉安鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,新城鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,光復鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,吉安鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,花蓮縣,花蓮市,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,新城鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,玉里鎮,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,花蓮市,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,新城鄉,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,壽豐鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,吉安鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,豐濱鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,玉里鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,花蓮縣,光復鄉,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,花蓮縣,吉安鄉,M,否,70+,4
嚴重特殊傳染性肺炎,2023,21,花蓮縣,花蓮市,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,花蓮縣,壽豐鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,金門縣,金城鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,金門縣,金寧鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,金門縣,金城鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,金門縣,金城鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,金門縣,金湖鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,竹山鎮,F,否,20-24,1
嚴重特殊傳染性肺炎,2023,21,南投縣,信義鄉,F,否,25-29,1
嚴重特殊傳染性肺炎,2023,21,南投縣,南投市,F,否,30-34,1
嚴重特殊傳染性肺炎,2023,21,南投縣,信義鄉,F,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,南投縣,仁愛鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,南投縣,信義鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,南投縣,名間鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,竹山鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,信義鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,南投市,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,南投縣,埔里鎮,F,否,70+,3
嚴重特殊傳染性肺炎,2023,21,南投縣,草屯鎮,F,否,70+,3
嚴重特殊傳染性肺炎,2023,21,南投縣,國姓鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,鹿谷鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,南投縣,竹山鎮,M,否,35-39,1
嚴重特殊傳染性肺炎,2023,21,南投縣,仁愛鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,南投縣,埔里鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,南投縣,草屯鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,南投縣,竹山鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,南投縣,南投市,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,南投縣,草屯鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,南投縣,水里鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,南投縣,名間鄉,M,否,60-64,2
嚴重特殊傳染性肺炎,2023,21,南投縣,竹山鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,南投縣,國姓鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,南投縣,中寮鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,南投縣,水里鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,南投縣,名間鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,南投縣,南投市,M,否,65-69,2
嚴重特殊傳染性肺炎,2023,21,南投縣,草屯鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,南投縣,中寮鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,仁愛鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,水里鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,南投縣,名間鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,竹山鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,信義鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,南投市,M,否,70+,5
嚴重特殊傳染性肺炎,2023,21,南投縣,埔里鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,南投縣,草屯鎮,M,否,70+,6
嚴重特殊傳染性肺炎,2023,21,南投縣,國姓鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,南投縣,魚池鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,佳冬鄉,F,否,0,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,枋寮鄉,F,否,3,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,新園鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,屏東市,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,內埔鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,來義鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,東港鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,林邊鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,屏東市,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,春日鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,琉球鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,高樹鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,新埤鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,瑪家鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,潮州鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,內埔鄉,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,東港鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,林邊鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,高樹鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,潮州鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,九如鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,三地門鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,車城鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,枋山鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,東港鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,瑪家鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,潮州鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,九如鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,車城鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,里港鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,佳冬鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,東港鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,林邊鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,長治鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,屏東市,M,否,70+,8
嚴重特殊傳染性肺炎,2023,21,屏東縣,恆春鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,春日鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,高樹鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,屏東縣,新埤鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,新園鄉,M,否,70+,4
嚴重特殊傳染性肺炎,2023,21,屏東縣,萬丹鄉,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,屏東縣,萬巒鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,滿州鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,屏東縣,潮州鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,通霄鎮,F,否,35-39,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,通霄鎮,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,公館鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,竹南鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,頭份市,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,苗栗縣,通霄鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,公館鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,三義鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,竹南鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,西湖鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,後龍鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,苗栗市,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,苗栗縣,通霄鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,F,否,2,1
嚴重特殊傳染性肺炎,2023,21,桃園市,蘆竹區,F,否,20-24,1
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,F,否,25-29,1
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,F,否,25-29,1
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,F,否,3,1
嚴重特殊傳染性肺炎,2023,21,桃園市,中壢區,F,否,35-39,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,F,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,桃園市,中壢區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,桃園市,八德區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,桃園市,楊梅區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,桃園市,八德區,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大溪區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,中壢區,F,否,70+,7
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,F,否,70+,4
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,桃園市,楊梅區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,龍潭區,F,否,70+,4
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,F,否,70+,3
嚴重特殊傳染性肺炎,2023,21,桃園市,蘆竹區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,桃園市,觀音區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,M,否,0,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大溪區,M,否,15-19,1
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,M,否,25-29,1
嚴重特殊傳染性肺炎,2023,21,桃園市,中壢區,M,否,30-34,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,M,否,35-39,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,M,否,40-44,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大溪區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,桃園市,中壢區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,桃園市,蘆竹區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,M,否,55-59,2
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,桃園市,八德區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,桃園市,新屋區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,M,否,60-64,2
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,M,否,65-69,2
嚴重特殊傳染性肺炎,2023,21,桃園市,楊梅區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,M,否,65-69,3
嚴重特殊傳染性肺炎,2023,21,桃園市,觀音區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,桃園市,八德區,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,桃園市,大園區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,大溪區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,桃園市,中壢區,M,否,70+,13
嚴重特殊傳染性肺炎,2023,21,桃園市,平鎮區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,桃園市,桃園區,M,否,70+,9
嚴重特殊傳染性肺炎,2023,21,桃園市,新屋區,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,桃園市,楊梅區,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,桃園市,龍潭區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,桃園市,龜山區,M,否,70+,5
嚴重特殊傳染性肺炎,2023,21,桃園市,蘆竹區,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,桃園市,觀音區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,小港區,F,否,1,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大社區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,高雄市,三民區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,F,否,55-59,3
嚴重特殊傳染性肺炎,2023,21,高雄市,三民區,F,否,60-64,2
嚴重特殊傳染性肺炎,2023,21,高雄市,新興區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,F,否,60-64,2
嚴重特殊傳染性肺炎,2023,21,高雄市,燕巢區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大社區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大樹區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,仁武區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,美濃區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,楠梓區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鼓山區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,三民區,F,否,70+,7
嚴重特殊傳染性肺炎,2023,21,高雄市,大社區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大寮區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大樹區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,仁武區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,高雄市,岡山區,F,否,70+,4
嚴重特殊傳染性肺炎,2023,21,高雄市,林園區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,阿蓮區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,前鎮區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,苓雅區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,鳥松區,F,否,70+,4
嚴重特殊傳染性肺炎,2023,21,高雄市,新興區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,楠梓區,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,高雄市,鼓山區,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,高雄市,旗山區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,旗津區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,F,否,70+,5
嚴重特殊傳染性肺炎,2023,21,高雄市,橋頭區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,M,否,0,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,M,否,20-24,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鼓山區,M,否,25-29,1
嚴重特殊傳染性肺炎,2023,21,高雄市,小港區,M,否,40-44,1
嚴重特殊傳染性肺炎,2023,21,高雄市,楠梓區,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,21,高雄市,仁武區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,高雄市,岡山區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鼓山區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大社區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,高雄市,大寮區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,高雄市,楠梓區,M,否,55-59,2
嚴重特殊傳染性肺炎,2023,21,高雄市,三民區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,高雄市,小港區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,高雄市,三民區,M,否,65-69,3
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,高雄市,前鎮區,M,否,65-69,2
嚴重特殊傳染性肺炎,2023,21,高雄市,三民區,M,否,70+,8
嚴重特殊傳染性肺炎,2023,21,高雄市,大社區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,大寮區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,大樹區,M,否,70+,4
嚴重特殊傳染性肺炎,2023,21,高雄市,小港區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,仁武區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,左營區,M,否,70+,3
嚴重特殊傳染性肺炎,2023,21,高雄市,岡山區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,林園區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,前金區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,前鎮區,M,否,70+,4
嚴重特殊傳染性肺炎,2023,21,高雄市,苓雅區,M,否,70+,8
嚴重特殊傳染性肺炎,2023,21,高雄市,鳥松區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,湖內區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,楠梓區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,路竹區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鼓山區,M,否,70+,4
嚴重特殊傳染性肺炎,2023,21,高雄市,旗山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,鳳山區,M,否,70+,8
嚴重特殊傳染性肺炎,2023,21,高雄市,橋頭區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,高雄市,燕巢區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,高雄市,鹽埕區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,基隆市,信義區,F,否,30-34,1
嚴重特殊傳染性肺炎,2023,21,基隆市,仁愛區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,基隆市,信義區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,基隆市,中正區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,基隆市,暖暖區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,基隆市,七堵區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,基隆市,中山區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,基隆市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,基隆市,仁愛區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,基隆市,安樂區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,基隆市,信義區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,基隆市,安樂區,M,否,35-39,1
嚴重特殊傳染性肺炎,2023,21,基隆市,安樂區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,21,基隆市,中山區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,基隆市,七堵區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,基隆市,安樂區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,21,基隆市,信義區,M,否,60-64,2
嚴重特殊傳染性肺炎,2023,21,基隆市,仁愛區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,基隆市,信義區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,基隆市,中正區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,基隆市,仁愛區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,21,基隆市,安樂區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,基隆市,暖暖區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,北港鎮,F,否,40-44,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,口湖鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,斗南鎮,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,虎尾鎮,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,二崙鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,雲林縣,土庫鎮,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,雲林縣,大埤鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,雲林縣,元長鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,21,雲林縣,斗六市,F,否,70+,6
嚴重特殊傳染性肺炎,2023,21,雲林縣,斗南鎮,F,否,70+,3
嚴重特殊傳染性肺炎,2023,21,雲林縣,古坑鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,台西鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,四湖鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,西螺鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,虎尾鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,崙背鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,莿桐鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,褒忠鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,21,雲林縣,虎尾鎮,M,否,0,1
